@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,y,g,f,f,f,c,b,p,e,b,k,?,b,p,p,w,o,l,h,v,g,?
f,f,g,f,f,f,c,b,?,e,b,k,k,?,?,p,w,o,?,h,y,p,?
f,f,g,f,f,f,c,b,g,e,?,k,k,p,p,p,w,o,l,h,v,?,p
x,f,y,?,f,f,c,?,h,e,b,k,k,p,p,?,w,o,l,h,y,?,p
f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p,p
f,y,u,f,n,f,c,n,u,e,?,s,f,?,w,p,w,?,f,h,v,d,e
x,f,?,f,f,?,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,?
f,f,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,?,v,?,e
f,f,y,?,f,f,c,b,g,e,?,k,k,n,p,p,w,o,l,h,y,?,p
x,f,y,f,f,f,c,b,g,e,?,k,k,p,p,p,w,o,?,h,v,g,p
x,y,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,?,w,v,l,p
x,?,g,f,f,f,c,b,?,e,b,k,k,b,b,p,w,o,l,h,y,?,p
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,p
f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,?,h,y,g,p
x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p,p
x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,p
x,f,y,f,f,f,c,b,h,e,b,k,k,?,p,p,w,o,l,h,y,d,p
f,f,?,f,f,?,c,b,h,e,?,k,k,?,n,p,w,o,l,h,y,g,p
f,y,g,?,f,f,c,b,g,e,b,k,k,?,p,p,w,o,l,h,v,p,p
f,y,?,f,f,f,c,b,h,e,b,k,k,p,?,p,w,o,l,h,y,g,p
f,y,n,t,n,f,?,b,?,t,b,s,s,p,w,p,w,o,p,n,y,d,e
x,y,y,f,f,?,c,b,g,e,b,k,k,n,p,p,w,?,l,h,v,g,p
f,f,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,?,k,y,d,e
?,f,y,f,f,f,c,b,h,e,b,k,k,b,?,p,w,o,l,?,y,d,p
x,y,g,?,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p,p
f,y,g,f,f,?,c,b,?,e,b,k,k,p,n,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,p,e,b,k,k,p,?,?,?,o,l,h,y,p,p
f,f,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,p
f,f,g,f,f,?,c,b,p,?,b,k,k,p,b,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,?,p,e,b,k,k,n,b,p,w,o,l,h,y,p,p
?,y,g,f,f,f,c,b,g,e,b,k,?,p,n,p,w,o,l,h,y,?,p
x,f,y,f,f,f,c,b,g,e,b,k,k,b,?,p,w,o,l,h,v,d,p
x,y,y,?,f,f,c,b,h,?,b,k,k,p,n,p,w,o,l,h,y,p,p
f,f,y,f,f,f,c,?,g,e,b,k,k,n,p,p,w,o,l,h,v,d,p
x,y,g,?,f,?,c,b,g,e,b,k,k,b,p,p,w,o,l,?,y,?,p
f,f,y,f,f,f,c,b,g,e,b,k,?,p,b,p,w,o,l,h,?,p,?
f,y,g,f,f,f,c,b,g,e,?,?,k,b,p,p,w,o,l,h,v,d,p
x,f,p,f,c,f,w,n,?,e,b,s,s,w,w,p,w,o,p,k,s,d,p
f,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,?,p,p,w,o,l,h,v,d,p
x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,?,o,l,h,y,g,p
x,?,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,?,p
f,y,y,?,f,?,c,?,h,e,b,k,k,n,b,p,?,o,l,h,v,p,p
?,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,?,l,h,?,p,p
x,?,y,f,f,f,c,b,g,e,b,k,k,p,n,p,?,o,l,h,v,d,?
f,y,g,?,f,f,?,b,g,e,b,?,k,b,?,p,w,o,l,h,v,d,p
f,y,g,f,f,?,c,b,p,e,b,k,k,p,b,p,?,o,l,?,v,g,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,?,o,l,h,y,d,p
x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,?,v,d,p
?,y,y,f,f,f,c,?,p,e,?,?,k,b,?,p,w,o,l,h,y,?,p
x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,?,o,l,h,v,d,p
?,y,g,f,f,f,?,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,p
?,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,p
x,y,g,f,f,f,c,b,p,?,b,k,k,n,b,p,w,o,l,h,y,?,p
f,f,?,f,f,f,c,b,g,e,?,k,?,p,b,p,w,o,l,h,y,p,p
f,?,g,f,f,f,c,b,p,e,?,k,k,b,b,?,w,o,l,h,v,g,p
x,y,g,?,f,f,c,b,h,e,b,k,k,n,?,p,w,o,?,h,v,p,p
x,f,y,f,f,f,c,b,h,?,b,k,k,n,p,?,w,o,l,h,v,d,p
x,y,?,?,f,f,c,b,g,e,b,k,k,p,n,p,?,o,l,h,y,d,p
f,f,g,f,f,f,c,?,p,e,b,k,?,n,b,p,w,o,l,h,?,p,p
x,y,y,f,f,f,c,?,h,e,b,?,k,n,?,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,?,h,v,d,p
f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,?,l,h,y,d,p
f,f,g,f,f,f,c,b,?,e,b,k,k,b,p,p,w,o,?,h,v,?,p
x,s,p,?,n,f,c,b,e,e,?,s,?,w,w,p,w,t,e,w,c,w,e
f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,?,w,o,l,h,v,d,p
?,s,p,?,?,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,p
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,?,p,w,o,l,?,y,p,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,?,w,o,l,h,y,g,p
f,f,e,t,n,f,c,b,p,t,?,s,s,p,p,?,w,o,p,?,y,d,e
x,y,y,f,f,?,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,p
x,f,y,f,?,f,c,b,p,e,b,k,k,b,p,p,w,o,?,h,y,g,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,p
f,f,?,f,f,f,c,b,p,e,b,?,k,b,p,p,w,o,l,?,y,g,p
f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,?,p,n,v,d,e
x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,?,h,y,p,?
?,f,?,?,f,f,c,?,h,e,b,k,k,p,b,p,w,o,l,h,v,p,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,?,o,l,h,v,p,?
?,f,?,f,f,f,c,b,h,e,b,k,k,?,n,p,w,o,l,h,y,d,p
f,y,?,?,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,p
f,y,g,f,f,f,c,b,h,e,b,k,?,p,p,p,w,o,l,?,v,g,p
f,f,g,f,f,f,?,b,h,?,b,k,k,b,p,p,w,o,l,h,v,?,p
x,y,y,f,f,f,?,b,p,e,b,k,?,b,n,p,?,o,l,h,y,g,p
f,?,g,f,f,f,c,b,g,e,b,k,k,?,n,p,w,o,l,h,y,p,?
x,y,y,f,?,?,c,b,g,e,b,?,?,?,n,p,w,o,?,h,y,g,p
f,f,?,t,n,f,c,b,u,t,b,?,s,w,w,p,w,o,p,n,y,d,e
x,s,g,?,f,?,c,b,h,t,?,f,s,w,w,p,w,o,p,h,s,g,p
?,y,n,?,f,f,c,n,?,t,?,s,k,p,w,p,w,o,e,w,v,?,p
f,s,g,t,?,f,?,b,?,t,b,s,f,w,w,p,?,?,p,h,v,g,p
f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,p
f,y,y,f,f,f,c,b,g,e,b,?,k,p,p,p,w,o,l,h,v,g,p
f,y,g,f,f,f,c,b,?,e,b,k,k,b,p,p,w,o,l,h,v,d,p
f,y,e,t,n,f,c,b,?,e,?,s,s,w,e,p,w,?,e,w,c,w,e
f,y,g,f,f,f,c,b,p,e,?,k,k,n,?,p,w,o,l,h,v,p,p
x,f,y,?,f,f,c,?,h,e,b,k,k,?,n,?,w,o,l,h,v,g,p
f,f,g,f,f,f,?,b,g,e,b,k,k,b,b,p,w,o,?,h,y,d,p
x,y,y,f,f,f,c,b,p,e,b,?,?,p,b,p,w,o,l,h,y,d,p
f,f,y,f,?,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,p
f,y,n,t,n,f,?,b,e,?,?,s,s,e,e,p,w,?,?,?,c,w,e
f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g,p
?,f,n,f,?,f,c,n,w,e,?,?,y,w,n,p,w,o,e,w,v,d,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,?
f,f,y,f,f,f,c,b,h,e,b,k,?,n,b,?,w,o,l,h,v,p,p
x,y,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
?,f,?,f,f,f,c,b,h,e,?,k,k,p,p,p,w,?,l,h,v,d,p
f,f,?,f,f,f,c,?,g,?,b,k,k,b,b,p,w,o,l,h,y,p,p
?,s,w,?,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g,p
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,p
x,y,g,f,f,?,c,b,h,e,b,k,k,p,n,?,w,o,?,h,y,g,p
x,f,?,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,p
x,y,e,t,n,f,c,b,w,e,?,?,s,e,e,p,w,t,e,?,c,w,?
f,y,y,f,f,f,c,b,g,e,b,k,?,n,p,p,w,o,l,h,v,d,?
b,f,y,f,n,f,c,?,w,e,?,k,y,w,n,p,w,o,e,w,?,d,p
f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,?,l,h,v,d,p
x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,s,u,p
f,?,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,?,l,h,v,d,p
f,f,y,f,f,?,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,p
k,?,?,?,n,?,c,b,e,e,?,?,s,w,?,p,w,t,e,w,c,w,e
f,?,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,?,p,p
f,f,y,f,f,f,c,b,g,e,b,k,?,p,n,p,w,o,l,h,v,?,p
k,y,n,f,n,f,w,n,w,e,b,f,?,w,n,p,w,o,e,w,v,l,?
x,s,w,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d,?
x,f,y,f,f,f,c,b,?,e,b,k,k,b,n,p,?,o,l,h,y,g,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,p,p
x,?,y,f,f,f,c,b,g,e,b,k,?,b,n,p,w,o,l,h,y,d,p
?,y,y,f,f,?,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,p
b,s,b,t,n,f,c,b,g,e,b,s,?,w,w,p,w,?,p,r,?,g,p
x,s,w,t,f,f,c,b,h,?,b,f,f,w,w,p,w,o,p,h,v,g,p
f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,e
b,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,p
f,y,p,t,n,f,c,b,w,e,?,s,s,e,e,p,?,t,e,w,c,w,?
x,s,?,t,f,f,c,?,p,t,b,f,?,w,w,p,w,o,p,?,?,g,p
k,y,n,t,n,f,c,b,?,e,?,s,s,w,w,p,w,t,e,w,c,w,e
x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,p
f,?,b,t,f,f,c,b,h,t,b,f,s,?,w,?,w,o,p,h,v,u,p
f,y,g,?,f,?,?,b,h,?,b,k,k,n,n,p,w,o,l,h,v,d,p
x,y,y,f,f,f,?,b,h,e,b,k,?,b,n,p,w,?,l,h,v,d,p
x,y,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,?,h,v,d,p
x,f,y,f,f,?,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,p
x,y,y,f,f,f,c,b,h,?,b,?,?,p,b,p,w,o,l,h,v,d,p
x,y,y,f,f,f,c,b,h,e,b,?,k,p,n,p,?,o,l,?,y,d,p
x,?,y,f,f,f,c,b,g,e,b,?,k,b,n,p,w,o,l,h,y,p,p
x,y,g,f,f,f,c,b,g,e,b,k,k,b,?,p,w,o,l,h,y,p,?
f,f,g,f,?,f,c,b,p,e,b,k,?,n,n,p,w,o,l,h,v,p,p
k,s,e,?,n,f,c,b,w,?,?,s,s,e,w,p,w,t,e,w,c,w,e
f,y,n,t,n,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,c,?,e
f,s,b,t,n,f,c,?,w,e,?,s,s,e,?,p,w,t,e,w,c,?,e
x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,p
f,?,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
f,f,y,f,f,?,c,b,p,e,b,k,k,n,n,p,w,o,?,h,y,p,p
f,y,g,f,f,f,c,b,h,e,b,k,k,p,p,?,w,o,l,h,y,g,p
x,?,g,t,f,f,c,b,p,t,?,f,?,w,w,p,w,o,p,h,v,g,p
?,f,?,?,f,f,c,b,p,e,b,k,k,p,?,p,w,o,l,h,v,p,p
x,f,y,?,f,?,c,b,?,e,b,k,k,p,b,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g,p
x,?,n,f,f,?,c,n,b,t,?,k,?,w,w,p,w,o,e,?,v,l,p
f,f,g,f,f,f,c,b,h,?,b,k,k,b,n,p,w,o,l,h,v,?,p
f,y,n,t,n,f,c,b,e,?,?,s,s,w,w,p,w,t,e,?,c,w,e
f,y,e,?,n,?,c,b,p,t,b,s,s,g,p,p,w,o,p,?,?,d,e
f,y,?,f,?,f,c,b,g,e,b,k,k,p,b,p,w,?,l,h,y,g,?
x,y,y,f,f,f,?,b,h,e,b,k,k,p,p,?,?,o,l,h,v,p,?
f,f,g,f,f,f,?,b,p,e,b,?,k,n,?,p,?,?,l,h,y,d,p
f,f,e,t,n,f,?,b,?,t,?,?,s,?,w,p,w,o,p,n,v,d,e
x,y,y,f,f,?,c,b,?,e,b,k,k,p,b,p,w,?,l,?,v,p,p
f,f,y,?,f,f,?,b,p,e,b,k,k,b,b,p,w,?,l,h,y,?,p
f,f,g,f,f,f,c,b,p,e,b,k,k,p,?,p,w,o,l,h,v,p,p
f,y,y,f,f,f,?,b,?,?,b,k,k,n,b,p,w,o,l,h,y,d,?
x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,d,p
b,y,w,?,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m,p
f,f,y,f,f,f,c,b,p,e,?,k,k,?,p,p,w,o,l,h,y,p,p
x,y,n,f,f,f,c,n,b,t,?,k,s,p,w,?,w,o,?,w,v,d,p
?,f,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,p
x,y,y,f,?,f,c,b,g,e,b,k,k,n,n,p,w,o,?,h,v,g,p
?,y,y,?,f,?,c,?,g,e,b,k,k,n,n,p,w,o,l,h,y,p,p
f,y,p,?,?,f,c,b,e,e,?,?,s,e,e,p,w,t,e,w,?,w,e
x,s,?,t,f,f,c,b,h,t,b,s,s,w,w,p,w,?,p,?,s,g,p
f,?,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,p
x,y,g,f,f,f,c,b,h,e,?,k,k,b,b,p,w,o,l,h,v,?,p
x,f,y,f,f,f,c,b,p,e,b,?,k,n,?,p,w,o,l,h,v,g,p
f,?,b,t,f,f,c,b,w,t,b,f,s,w,w,p,?,o,p,h,s,u,p
x,f,g,f,c,f,c,n,g,?,?,s,s,w,w,p,w,o,p,k,v,d,p
x,f,?,f,f,f,c,b,g,?,b,k,?,n,n,p,w,o,l,h,y,p,p
f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,?
f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,?,?,o,l,?,?,p,p
x,y,r,f,n,f,c,n,p,e,?,s,f,?,w,p,w,o,?,h,y,d,e
f,y,w,f,n,f,c,n,h,e,?,?,f,w,w,p,w,o,f,h,v,d,?
x,f,y,f,f,f,?,b,h,e,?,k,?,n,b,?,w,o,l,h,v,d,p
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,?,l,h,y,p,p
f,?,y,f,f,?,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,?
x,?,e,?,y,f,c,n,b,t,?,k,k,p,w,p,?,o,e,w,v,p,p
?,y,?,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,?
x,y,g,f,f,f,c,b,h,?,b,k,k,b,b,p,w,o,l,h,y,d,p
x,y,y,f,f,f,c,?,?,e,b,k,k,n,b,?,w,o,l,h,v,g,p
f,f,g,f,f,f,?,b,h,e,?,k,?,b,n,?,w,o,?,h,y,d,p
x,y,g,f,f,f,c,?,g,?,b,k,k,n,b,p,?,o,l,h,y,g,p
x,y,y,f,f,?,c,b,g,e,b,k,k,p,p,?,w,o,l,h,v,d,p
f,f,y,?,f,f,c,?,h,e,b,?,k,n,b,p,w,o,l,h,y,p,p
f,s,e,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,e
f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,?
?,y,?,f,f,f,c,b,h,e,b,k,?,?,p,p,w,o,l,h,?,p,p
f,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,g,p
f,?,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,p
x,y,y,f,f,f,c,b,h,e,b,k,k,n,?,p,w,o,l,h,y,d,p
x,f,y,f,f,f,c,b,p,e,b,k,k,?,?,p,?,o,l,h,y,p,?
x,s,g,t,f,f,?,b,h,t,?,f,f,w,w,p,w,o,p,h,v,u,p
f,y,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,p
f,f,?,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,p
x,s,w,f,c,f,c,n,n,e,b,s,s,w,w,p,w,?,p,k,v,d,p
f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,?,?,p,p
f,y,e,t,n,f,?,b,u,t,b,s,?,?,w,p,w,?,p,n,y,?,e
?,f,y,f,f,?,?,b,g,e,b,k,k,?,p,p,w,o,l,h,y,g,p
x,y,y,f,f,f,c,b,p,?,b,k,k,n,p,?,w,o,l,h,y,p,?
k,s,?,t,n,?,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,e
?,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,?,l,h,v,?,?
f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,?
x,y,y,f,f,f,c,b,?,e,b,k,k,b,b,p,?,o,l,h,y,?,p
x,f,n,f,n,f,w,n,w,e,b,s,f,w,n,p,w,o,?,w,v,l,?
x,y,?,t,n,?,c,b,e,e,?,s,?,e,e,?,w,t,e,w,c,?,e
x,?,g,f,f,f,?,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,p
x,f,y,f,?,?,c,b,g,e,b,k,k,?,b,p,w,o,l,h,v,g,p
f,s,g,t,f,f,c,b,?,t,?,f,f,w,w,?,w,o,p,h,v,g,p
x,y,y,?,?,?,c,b,g,e,b,k,k,p,b,p,w,o,l,h,?,g,p
f,?,g,f,f,f,c,b,p,?,b,k,k,b,n,p,w,o,l,h,v,?,p
x,y,?,f,f,?,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,p
x,y,?,f,s,f,c,n,b,t,?,s,k,w,w,p,w,?,e,w,v,p,p
k,s,b,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,e
?,?,y,f,f,f,c,b,g,e,b,k,k,b,p,?,w,o,l,h,?,d,p
x,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,?,o,l,h,v,p,p
f,y,g,?,f,f,?,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,?,l,h,v,d,p
?,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,?,g,p
k,s,p,?,n,?,c,b,w,?,?,s,s,e,e,?,w,t,e,w,c,w,?
f,y,n,f,n,f,c,n,w,e,?,?,y,w,n,p,w,o,e,?,v,d,?
x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,?,w,o,l,h,y,d,p
x,f,y,f,f,f,c,?,h,?,b,k,k,n,p,p,w,o,l,h,y,d,?
x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,p
f,s,b,t,f,f,c,?,w,?,b,f,f,w,w,p,w,o,p,h,v,?,p
f,s,b,t,n,?,c,b,w,e,?,s,?,w,w,p,w,t,e,w,?,w,e
f,s,w,t,f,f,c,b,w,t,b,f,f,w,w,?,w,o,p,h,s,u,p
f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,g,e,b,k,?,b,b,p,w,o,l,h,?,?,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p,p
f,y,y,f,f,f,?,b,g,e,b,?,k,?,b,p,w,o,l,h,y,?,p
?,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,d,p
x,s,b,t,?,f,?,b,h,t,b,s,s,w,?,p,w,o,p,h,v,u,p
f,f,g,f,?,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,p
?,y,g,f,f,f,c,b,h,e,b,k,k,p,n,?,w,o,l,h,?,d,p
f,f,y,f,?,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g,p
f,y,y,f,f,f,c,b,h,e,b,k,k,?,p,p,w,o,l,h,?,d,p
f,s,g,t,f,f,c,b,?,t,b,s,f,w,w,p,w,?,?,h,s,u,p
f,s,b,t,n,f,c,b,w,e,?,s,s,w,?,p,w,t,?,w,?,w,e
x,?,p,t,n,f,c,b,?,e,?,s,s,e,?,p,w,t,e,w,c,w,e
k,s,n,t,n,f,?,?,e,?,?,s,s,w,w,p,w,t,?,w,c,w,e
f,y,?,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,p
f,y,g,f,f,f,c,?,p,e,b,k,k,p,p,p,?,o,l,h,v,p,p
x,y,y,f,f,f,c,b,?,e,b,k,k,b,b,p,w,o,l,h,v,p,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,?
f,?,g,f,f,f,c,b,?,e,b,?,k,?,p,p,w,o,l,h,y,d,p
x,f,y,f,f,f,c,b,p,?,b,k,k,b,n,?,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,p,e,b,k,k,?,b,p,w,o,l,h,v,d,p
f,?,g,f,f,?,c,b,h,e,b,k,k,b,p,p,w,o,?,h,y,?,p
f,y,y,f,f,f,c,b,?,e,b,k,?,b,b,p,w,o,l,h,v,d,p
f,f,y,f,f,f,c,b,p,e,b,?,k,b,b,p,w,o,l,h,v,g,p
f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,?,?,y,g,p
x,y,y,f,f,f,c,?,p,?,b,k,k,p,b,p,w,?,?,h,v,d,p
x,y,y,f,f,f,c,b,h,e,b,k,k,?,n,p,w,o,l,h,y,?,p
f,y,g,?,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,?,?
?,y,y,?,f,f,c,b,g,?,b,k,k,n,?,?,w,o,?,h,v,p,p
x,y,y,f,f,f,?,b,g,e,b,k,k,?,n,p,w,o,l,h,y,p,p
f,y,?,f,n,f,?,n,?,e,?,s,f,?,w,p,w,o,f,?,y,d,e
f,f,?,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,?,h,v,g,p
x,y,n,f,y,f,c,n,b,?,?,s,s,w,p,p,w,o,e,w,v,l,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g,p
x,?,y,f,f,f,c,b,p,e,b,k,k,n,n,?,w,o,l,h,y,p,p
x,y,g,f,f,?,c,b,h,?,b,k,k,n,n,p,w,o,l,h,v,g,p
?,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,?,p,w,o,l,h,?,d,p
x,y,g,?,f,?,?,b,h,e,b,k,k,n,p,p,w,o,l,h,?,p,?
f,s,b,t,n,f,?,b,?,?,?,s,s,w,w,p,w,t,e,w,c,w,e
f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,p
?,y,y,f,?,f,c,b,h,e,b,k,?,n,?,p,w,?,l,h,v,d,p
x,s,n,t,n,f,c,b,w,e,?,s,s,w,e,p,?,t,e,?,c,w,e
f,f,?,f,f,f,c,b,g,e,b,k,k,b,n,p,w,?,l,h,y,p,p
x,y,?,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,?,p
x,y,n,f,f,f,c,n,b,t,?,k,k,?,p,?,w,o,e,w,v,p,p
f,f,y,f,f,f,c,b,g,e,b,k,k,?,?,p,w,o,l,h,v,?,?
x,y,n,f,n,f,c,?,w,e,?,k,y,w,n,p,w,o,e,w,v,d,p
b,s,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,?,g,p
f,?,y,f,f,f,c,?,p,e,b,k,k,n,b,p,w,o,l,h,?,d,p
