@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
f,?,y,f,?,f,c,b,p,e,b,k,?,p,p,p,w,o,l,h,y,d,p
f,f,?,f,f,f,c,b,?,?,b,k,k,p,n,p,w,o,l,?,v,?,p
?,y,?,t,?,f,?,b,?,t,?,s,s,g,g,?,?,?,p,k,v,d,e
?,?,y,f,f,?,c,?,g,e,?,k,?,p,b,?,w,o,l,h,v,p,?
f,?,y,f,?,f,c,?,g,e,b,?,?,?,?,p,?,?,?,?,v,?,p
x,f,g,f,c,?,?,?,?,e,?,s,?,w,?,p,?,o,p,?,s,d,p
?,?,p,f,c,f,w,?,u,?,b,?,s,w,w,p,w,o,?,k,v,d,?
x,f,?,t,n,f,c,b,n,t,?,?,s,?,?,p,?,o,p,n,v,?,?
?,?,y,f,?,f,c,b,h,e,b,k,?,?,b,p,w,?,l,h,?,?,p
?,f,n,?,n,f,?,?,n,t,b,s,?,?,w,p,w,o,?,?,?,d,?
f,y,e,t,?,f,c,b,p,t,?,?,?,w,w,p,?,o,?,?,?,?,e
f,y,?,?,f,f,c,b,p,?,b,?,k,b,p,p,w,o,?,h,?,?,?
x,?,y,?,f,f,?,b,?,e,b,?,k,?,n,p,?,o,l,?,y,?,p
x,y,g,?,f,f,?,b,g,e,b,?,?,n,p,p,?,o,l,h,?,?,p
f,?,g,f,f,?,?,b,g,?,?,?,k,n,b,p,w,o,l,h,y,d,p
?,?,y,f,f,?,?,b,g,?,b,k,k,?,n,p,?,o,l,h,y,p,?
f,y,?,t,n,f,c,?,w,t,?,s,s,p,p,p,w,?,?,n,?,d,e
?,y,g,?,f,f,?,b,?,e,?,k,?,b,p,?,w,o,l,h,?,p,?
?,y,?,?,f,f,?,?,h,e,b,k,k,n,?,?,w,o,l,h,v,p,p
?,?,g,?,f,f,c,b,p,e,b,k,k,?,?,p,w,?,l,h,v,p,?
f,f,?,f,f,?,c,?,p,e,?,k,k,b,n,p,w,o,?,h,?,p,p
f,f,e,t,n,f,c,b,u,?,b,s,s,?,g,p,w,o,?,n,v,?,?
f,?,n,?,n,?,c,b,p,t,b,?,s,g,g,p,?,?,?,?,?,?,e
x,f,y,?,f,?,c,b,?,?,?,?,k,p,n,?,w,o,l,h,y,g,?
?,y,u,?,n,f,?,?,h,?,?,?,f,w,w,p,w,o,f,h,?,?,?
?,y,n,?,?,f,c,?,?,t,b,s,s,?,w,p,?,o,?,n,?,d,e
?,y,y,f,f,f,c,?,p,?,b,k,k,p,p,p,?,o,l,h,v,?,?
?,?,?,f,f,f,c,b,g,e,?,?,?,b,?,?,w,o,l,?,v,?,p
?,y,g,?,f,f,c,?,?,?,b,?,?,n,?,p,?,o,l,h,?,?,p
x,y,g,?,f,?,c,b,?,e,?,k,?,n,p,p,?,?,l,?,y,?,p
?,?,y,?,f,f,c,?,g,e,b,?,k,p,?,p,w,o,l,h,v,?,p
x,y,y,f,f,f,c,b,?,?,b,?,k,b,b,p,w,o,?,h,?,d,p
x,f,?,f,f,f,c,b,?,e,b,k,?,b,b,?,w,?,?,h,v,p,p
x,y,g,f,?,?,c,b,p,e,?,?,k,b,n,p,w,?,l,?,?,p,p
?,?,y,f,f,f,c,b,h,e,?,k,?,n,b,?,?,o,l,h,y,p,p
x,f,?,t,n,f,?,b,u,?,?,s,s,p,g,?,w,o,p,n,?,d,?
?,y,g,f,?,f,c,b,?,?,b,k,k,n,?,p,w,o,l,?,?,?,p
f,y,e,t,n,?,c,b,?,t,b,s,?,g,?,p,?,?,p,?,v,d,e
?,f,g,f,?,f,c,b,p,e,?,?,k,b,n,p,w,o,?,?,v,d,p
f,?,y,f,f,f,c,b,h,e,b,k,k,b,?,p,w,o,l,?,?,d,p
f,y,?,t,?,?,c,b,n,t,b,?,s,w,?,?,w,o,p,n,?,d,e
?,?,g,t,n,?,?,b,w,?,b,s,?,p,g,p,w,?,p,k,?,d,e
f,?,g,f,f,f,c,?,?,?,b,?,k,n,?,p,w,o,l,h,v,g,p
?,f,e,t,?,f,c,b,w,t,b,s,s,p,?,p,?,?,p,k,?,d,?
f,f,?,?,?,f,c,b,?,?,b,?,s,p,w,p,w,o,p,n,y,?,e
?,y,?,f,f,f,c,?,h,?,b,?,k,b,?,p,w,o,l,h,?,p,p
?,f,w,f,c,f,c,?,u,?,?,s,?,w,w,p,w,o,p,k,v,?,p
x,?,g,f,f,f,c,b,p,e,b,?,?,b,n,p,w,o,l,h,y,d,?
x,?,e,?,y,f,c,n,b,t,?,k,s,p,p,?,w,o,?,?,v,d,p
x,f,y,f,?,f,?,?,?,e,b,k,k,b,p,p,w,o,l,?,?,p,p
f,?,?,f,?,f,?,b,p,e,?,k,k,b,p,p,w,o,l,?,y,d,?
?,?,g,t,n,?,c,?,u,t,?,s,?,?,?,p,w,o,?,n,y,d,e
?,y,n,f,f,f,c,n,?,t,?,s,s,?,p,p,w,?,?,w,?,l,p
?,y,e,t,n,?,c,?,?,t,b,?,s,g,g,?,?,?,p,n,v,d,e
b,s,b,t,?,f,c,?,g,e,b,s,s,w,?,?,?,?,p,?,v,m,p
f,f,g,t,n,f,c,?,w,t,b,?,?,g,g,p,w,o,p,?,?,d,e
?,f,g,f,f,f,c,b,p,e,b,k,k,b,n,?,?,o,l,?,?,g,?
f,y,g,t,n,?,?,?,w,t,b,s,s,w,g,p,w,o,?,k,y,d,e
f,f,y,f,f,?,c,b,p,?,b,k,k,?,n,p,w,o,l,h,y,p,p
f,?,?,f,f,f,c,?,?,e,?,k,k,?,n,?,w,o,l,h,y,g,p
f,?,g,f,?,f,c,b,g,?,?,k,k,?,p,p,w,o,l,h,?,g,p
f,f,e,t,?,f,c,?,u,t,b,s,?,p,w,p,?,o,p,n,?,?,?
x,f,?,f,?,f,c,b,?,e,b,?,?,n,p,p,w,o,l,h,y,?,p
?,?,y,?,f,f,?,?,g,e,b,k,k,p,?,?,?,?,l,h,v,g,?
?,f,?,f,f,?,c,b,g,e,?,k,k,?,n,p,?,?,l,h,?,?,p
x,f,?,f,f,f,c,b,?,?,b,k,?,b,b,?,w,o,?,h,?,p,?
?,f,y,f,f,f,?,b,p,e,b,k,k,p,n,p,w,o,?,h,v,g,p
?,f,?,f,f,f,c,b,?,?,b,?,k,n,?,p,w,?,l,h,v,g,p
x,y,g,?,f,f,c,b,p,e,b,k,k,n,b,?,w,?,l,?,v,p,p
f,y,?,t,?,?,c,b,?,t,b,s,s,g,g,p,w,o,p,k,?,d,e
f,?,g,f,?,f,c,b,?,e,b,?,k,n,p,?,?,o,l,h,v,d,p
?,f,?,?,f,?,c,b,h,e,?,?,k,n,?,p,w,o,?,?,v,g,?
f,f,n,?,?,f,c,?,?,t,b,?,s,w,p,p,w,o,p,k,v,d,e
x,?,y,f,f,f,c,?,?,e,?,k,k,p,p,?,w,o,?,?,?,p,?
x,y,y,f,f,?,c,b,?,?,b,k,?,b,?,p,w,o,l,h,v,?,?
f,y,n,t,?,f,?,b,p,t,?,?,s,p,?,p,w,o,?,k,y,?,e
f,y,g,f,?,f,c,b,?,e,?,k,?,?,p,?,?,o,?,h,y,p,p
?,f,e,t,n,?,c,b,?,t,b,s,s,g,g,p,w,?,?,k,?,?,e
x,y,?,f,f,?,?,b,g,e,?,k,k,b,?,p,?,?,l,h,v,g,p
?,?,g,f,f,f,?,?,h,?,b,k,k,?,b,?,?,o,l,h,?,?,p
x,?,y,f,?,f,c,?,p,e,?,k,?,b,b,?,w,?,l,?,?,d,?
?,?,g,f,c,?,?,n,?,e,?,?,?,w,w,p,w,?,p,k,s,d,?
?,f,g,?,?,f,c,b,w,t,b,s,s,g,?,p,w,o,p,k,v,d,e
f,y,?,f,f,f,?,?,g,e,b,k,k,p,p,?,w,?,?,?,y,?,?
?,f,g,?,f,f,?,b,h,?,b,?,k,b,b,?,w,o,?,h,y,?,?
f,?,g,f,f,f,c,?,?,?,b,k,k,b,?,p,w,?,l,h,?,?,p
f,?,n,?,n,f,c,b,?,t,?,?,s,?,w,p,?,o,p,?,v,d,?
x,?,y,?,?,f,c,b,p,e,?,k,?,b,n,p,w,o,l,h,y,?,?
?,f,g,f,f,f,c,b,g,e,?,?,k,p,?,?,?,?,l,h,y,d,?
?,?,?,?,n,?,c,?,w,?,b,s,s,w,g,p,w,o,p,n,v,d,?
f,?,?,?,n,?,?,b,w,t,?,s,s,p,?,?,?,?,p,?,v,?,e
?,?,?,t,f,?,c,b,?,t,?,f,f,w,w,p,w,o,?,h,v,u,p
x,?,g,?,f,f,?,b,g,e,b,k,k,p,n,?,w,?,?,?,?,p,p
f,y,?,f,f,f,c,b,g,e,b,k,k,n,?,p,?,?,?,?,v,p,p
x,?,g,?,f,f,c,b,g,?,?,?,?,p,b,p,w,o,?,h,?,p,p
x,?,y,f,f,f,c,b,h,?,b,k,k,b,n,p,?,?,l,h,v,d,p
f,?,g,?,f,f,?,b,p,e,?,k,k,b,n,p,?,o,l,?,v,d,p
?,y,g,f,f,f,?,b,p,e,b,?,k,n,p,?,w,o,l,?,v,?,?
f,y,?,t,?,f,c,b,w,?,b,s,?,w,w,?,?,o,p,n,?,?,?
x,y,?,?,f,f,?,b,h,e,b,k,k,?,n,?,?,?,l,?,v,?,p
f,?,g,f,f,f,c,b,p,e,b,k,k,?,p,p,?,?,l,?,?,?,p
x,y,g,f,f,f,?,b,?,?,?,k,k,b,b,p,w,?,l,h,y,p,p
f,f,?,t,n,f,c,b,p,t,?,s,s,w,p,?,?,o,?,n,v,d,e
?,y,e,?,n,f,c,b,p,t,?,s,s,p,w,p,?,o,p,n,?,?,?
?,y,e,t,?,f,?,b,n,t,b,?,s,p,p,p,w,o,?,n,y,?,e
?,f,y,f,f,f,?,b,h,e,b,k,k,?,n,p,w,o,l,?,?,g,p
f,f,g,f,f,f,?,b,?,?,?,k,k,b,p,p,w,o,?,?,?,?,p
f,y,n,?,n,f,c,b,u,t,?,s,s,?,?,?,w,o,?,k,y,d,e
x,?,g,?,f,f,c,?,g,e,b,k,k,?,b,p,w,o,l,h,y,g,p
f,f,g,?,?,f,c,?,u,t,b,?,?,g,w,p,w,o,p,n,?,d,e
x,f,?,f,f,f,c,b,?,e,b,k,k,n,p,?,w,?,l,h,?,?,p
x,y,y,f,f,?,c,b,p,e,b,?,k,?,n,p,w,o,l,h,v,d,p
x,y,y,f,?,?,?,b,p,e,b,k,?,?,p,p,w,?,l,h,v,d,?
f,f,c,f,n,f,w,n,?,e,b,f,f,w,n,p,?,o,?,w,v,l,e
?,f,g,f,?,f,c,b,h,?,b,k,k,n,n,p,w,o,?,?,v,d,p
?,f,g,f,f,?,c,b,p,e,?,k,k,?,p,p,w,?,l,h,y,?,?
x,y,g,f,f,f,c,b,?,e,b,k,?,p,n,?,?,?,?,?,v,g,p
f,y,?,f,f,?,c,b,p,e,b,k,?,?,b,p,w,o,l,h,y,g,p
x,s,b,t,f,f,c,?,?,t,b,f,s,w,w,p,?,o,p,h,s,u,p
f,f,?,?,f,f,c,b,?,e,b,?,k,?,n,p,w,o,?,?,v,d,p
x,y,?,f,f,f,c,b,p,e,b,?,k,n,?,?,?,o,l,?,?,g,p
f,?,y,?,f,?,c,b,g,?,b,k,?,b,b,?,w,?,l,h,y,p,p
f,f,?,f,f,?,?,b,h,e,?,k,k,?,p,p,?,o,?,?,v,p,p
?,f,g,f,f,f,c,b,g,e,?,k,k,p,p,?,w,?,l,h,?,?,p
f,f,?,t,n,f,c,b,w,t,b,s,?,p,w,?,?,o,?,?,y,d,e
x,f,y,f,f,?,?,b,p,e,b,?,?,b,?,p,w,o,?,h,y,?,p
x,f,y,f,?,f,c,b,h,?,b,k,?,b,?,p,w,?,l,h,y,p,?
?,y,e,?,n,?,c,?,u,t,b,?,s,p,p,p,?,o,p,k,?,?,?
f,y,g,?,?,f,?,b,h,?,?,k,k,b,?,p,?,o,l,h,?,?,?
f,?,?,f,f,f,c,b,h,e,?,k,k,b,?,p,w,?,l,h,y,d,?
x,y,y,f,?,f,?,b,g,e,b,k,k,p,n,p,?,o,l,h,y,?,?
f,f,g,t,n,?,c,b,w,?,b,s,?,?,?,p,w,?,?,?,y,d,e
?,f,?,f,f,f,c,b,g,e,b,k,k,?,p,p,?,o,l,h,v,g,?
?,f,g,?,?,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,?,p,p
f,y,n,t,?,f,c,?,p,t,b,s,s,p,w,p,w,o,p,?,y,d,e
f,f,g,t,n,f,c,b,u,?,b,s,s,p,?,p,w,o,p,n,?,d,e
?,?,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,?,l,?,v,d,p
f,y,y,f,?,f,c,b,h,e,b,?,?,p,p,p,w,o,l,h,v,p,p
f,f,y,f,f,?,c,b,h,e,b,k,k,n,b,p,w,o,?,h,v,?,p
?,f,?,f,f,f,c,b,g,?,b,k,k,n,?,?,w,?,l,?,?,p,p
f,?,g,?,f,f,c,?,?,?,b,?,k,b,b,p,w,?,l,h,?,p,?
f,y,g,f,f,?,c,b,p,?,b,?,?,p,n,p,w,o,?,h,?,g,p
?,s,?,t,?,f,?,b,?,t,b,?,f,w,?,p,w,o,p,h,s,u,p
?,?,e,t,n,?,?,?,u,t,b,s,?,p,?,p,w,o,p,?,?,d,e
?,y,?,f,y,?,?,?,?,t,?,?,k,p,p,p,?,o,e,?,?,d,?
x,?,g,t,?,f,c,b,n,t,b,s,s,g,w,?,w,o,?,?,?,d,e
x,f,g,?,c,?,w,n,n,e,b,s,s,w,w,p,?,o,p,k,v,d,p
x,f,p,f,?,?,w,n,n,?,?,?,s,w,?,p,w,o,p,?,v,d,p
x,y,n,f,y,f,c,n,?,t,?,s,k,p,?,?,?,?,e,?,v,?,p
f,f,?,?,f,f,c,b,g,e,?,?,?,?,?,p,w,?,?,?,?,p,p
x,?,y,f,f,f,c,?,g,?,b,k,k,b,b,p,?,o,l,h,v,g,p
x,?,g,t,f,f,c,?,w,?,b,s,f,?,w,p,w,o,?,h,s,u,p
f,y,g,?,f,f,c,b,h,?,?,?,k,?,?,p,w,o,l,h,y,?,p
x,f,y,f,f,?,c,?,?,e,b,?,k,b,b,p,w,o,?,h,y,d,?
?,?,?,f,f,f,c,?,g,?,?,k,k,n,p,?,?,?,?,h,y,p,p
?,?,?,?,?,f,c,?,?,e,b,k,k,?,?,p,?,o,l,h,y,?,p
?,y,g,f,?,f,c,?,?,e,b,k,?,b,b,?,w,o,l,h,y,d,p
x,?,g,?,f,?,?,b,g,e,b,k,k,n,p,p,w,o,?,h,?,?,p
f,f,g,f,f,f,c,b,h,e,b,k,?,p,?,p,?,?,l,h,?,g,?
x,?,y,?,?,?,c,b,?,e,b,k,k,b,b,?,w,o,?,h,y,g,p
f,?,y,?,?,?,c,b,p,e,?,?,?,?,n,?,w,o,l,h,?,g,p
x,f,y,?,?,f,c,?,h,e,?,k,k,n,b,?,w,o,l,h,?,g,p
x,f,y,f,?,?,?,b,?,e,?,k,k,?,?,p,w,?,?,?,y,?,p
x,y,y,?,?,f,?,b,p,?,?,k,k,n,p,?,w,?,l,h,v,?,p
f,s,?,?,f,f,?,b,h,?,b,?,s,w,w,p,?,o,p,h,?,?,p
x,?,?,f,f,f,c,b,h,?,b,k,?,n,n,p,w,o,l,h,y,g,?
f,?,y,f,f,f,c,b,p,e,b,?,k,p,b,?,w,o,l,h,y,g,?
f,y,g,f,f,f,c,?,?,e,b,k,?,n,p,p,?,o,l,h,y,d,p
?,f,y,f,f,?,c,?,p,e,b,k,k,p,n,p,w,o,l,h,y,d,p
f,f,y,?,?,f,?,?,g,e,b,k,k,?,p,p,w,o,?,?,v,d,p
x,y,g,f,f,f,?,b,h,?,b,?,k,b,n,p,w,o,l,h,v,p,p
x,y,g,?,?,f,c,b,?,e,b,k,?,n,?,p,?,o,l,h,y,?,p
?,y,e,?,n,f,c,?,p,t,b,s,?,?,w,p,?,o,p,n,v,d,e
?,?,y,f,f,?,c,b,h,e,b,k,k,n,p,p,w,?,l,h,v,?,?
?,f,?,f,?,?,c,b,?,e,?,k,k,b,p,p,w,?,?,h,y,?,p
?,?,g,f,f,f,c,b,?,e,b,?,k,?,p,p,w,o,l,h,v,p,?
?,f,y,f,f,f,c,b,g,?,b,k,k,b,p,p,?,o,?,h,?,?,?
x,f,?,?,f,f,?,b,g,e,b,k,k,p,p,p,w,o,?,h,v,p,p
?,f,g,f,?,f,c,b,h,e,b,k,k,n,b,p,w,o,l,?,y,d,?
x,y,?,?,?,f,?,b,p,?,b,k,k,?,p,p,w,?,?,?,y,p,p
f,s,w,?,f,f,c,?,p,t,?,f,?,w,w,p,?,o,p,?,s,u,p
?,?,y,f,f,f,?,?,?,e,?,k,k,p,?,p,w,?,?,?,v,g,p
f,?,y,f,?,f,c,b,p,e,b,?,k,b,p,?,w,o,l,?,v,d,p
?,y,g,f,f,?,c,?,?,e,b,?,k,n,n,p,?,o,l,h,y,p,?
f,?,y,f,f,f,?,?,p,e,b,k,k,p,b,p,w,?,l,h,y,d,p
f,?,?,f,f,?,?,b,?,?,?,?,k,?,n,?,w,o,l,?,v,?,p
?,f,g,?,?,f,c,b,g,?,b,k,k,b,b,p,w,o,?,h,v,?,?
?,y,g,?,f,?,?,b,p,?,?,k,?,?,?,p,w,o,?,h,?,g,p
?,f,?,?,f,f,c,b,h,e,b,k,k,b,?,p,w,o,l,h,?,p,p
f,f,?,f,?,f,c,b,?,e,b,?,k,p,b,p,?,?,?,?,v,g,p
x,f,y,f,f,f,c,b,p,?,b,k,?,n,b,?,w,?,l,h,?,d,p
?,y,g,f,f,?,c,b,p,e,?,k,?,n,n,?,w,o,?,?,v,d,p
x,y,y,f,f,f,?,b,?,e,?,k,k,n,b,p,w,?,l,h,v,d,?
?,s,w,t,?,?,c,b,?,?,b,f,s,?,w,p,w,?,p,?,?,?,?
?,f,g,?,?,?,c,b,p,e,b,k,k,n,?,p,?,o,l,h,y,g,p
x,?,b,t,?,?,c,?,?,t,b,f,s,w,w,p,w,o,?,h,s,?,p
?,?,g,f,f,f,c,b,?,?,b,k,k,?,b,p,w,o,?,h,v,d,?
x,y,g,?,?,f,c,?,p,?,b,k,?,n,?,?,w,o,l,h,v,d,p
x,f,y,f,?,f,c,b,?,?,b,?,k,n,b,?,w,o,l,h,y,?,p
x,f,?,f,f,f,c,b,?,?,b,?,?,n,n,?,w,o,l,?,?,?,?
?,y,y,f,f,f,c,b,?,e,b,k,k,p,?,p,w,o,l,h,v,g,?
f,?,g,t,n,f,?,b,?,?,b,s,s,?,g,?,?,o,p,n,y,d,e
f,y,y,f,f,f,?,b,h,?,b,k,k,p,p,p,w,o,l,?,y,p,p
x,y,g,?,f,f,c,b,h,e,b,k,k,?,n,p,w,?,?,h,?,?,?
f,?,?,f,?,?,c,b,?,e,b,k,k,p,b,?,w,?,l,?,?,?,p
f,y,?,?,f,f,?,b,h,e,?,k,k,n,p,p,?,o,?,h,v,p,?
f,?,y,f,f,f,c,b,g,?,?,k,k,?,?,p,w,o,?,h,y,?,p
x,y,g,f,f,f,c,b,h,e,b,k,k,?,p,p,?,o,l,h,v,p,p
f,f,?,?,?,f,?,?,g,e,?,k,?,b,?,?,?,o,l,h,y,g,p
?,y,?,f,?,?,c,?,g,e,?,k,k,p,p,p,?,o,?,h,y,p,p
x,?,p,?,c,?,c,?,p,?,?,?,s,w,?,p,w,?,p,?,s,?,?
x,y,y,f,f,f,?,?,g,e,?,?,?,n,?,?,w,o,l,h,y,d,p
?,f,?,?,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,?,?,g,p
?,f,?,f,f,f,c,b,?,e,b,k,k,b,?,p,w,o,l,h,?,?,p
?,y,?,?,f,?,?,?,?,?,b,?,?,?,n,p,w,?,l,h,?,g,p
f,f,g,f,f,?,c,b,g,?,b,k,k,p,n,p,?,o,l,h,?,g,?
x,y,g,f,f,?,c,b,?,e,b,k,?,p,n,p,w,o,?,h,v,d,p
x,f,y,f,?,f,c,?,h,e,?,?,k,b,n,?,?,o,l,?,?,g,p
x,f,y,?,f,?,?,?,?,e,b,?,?,b,p,p,?,?,?,h,v,p,?
x,y,?,f,f,f,c,?,?,e,b,k,k,p,b,p,w,o,l,h,y,?,p
?,?,y,f,f,?,c,?,g,e,b,?,k,n,p,p,?,o,l,?,v,d,p
f,y,g,f,f,f,c,b,g,e,?,k,k,b,?,p,?,?,l,h,y,p,p
f,y,g,f,f,f,c,b,p,e,b,k,k,?,n,?,?,?,?,?,v,?,p
x,?,y,?,f,f,?,b,?,e,b,k,k,b,?,p,?,?,l,h,y,p,?
k,?,?,?,?,f,?,n,w,e,b,f,f,w,n,?,?,o,e,w,v,?,e
?,f,g,f,f,?,?,b,p,?,b,k,k,?,n,p,w,o,l,h,y,p,p
x,y,y,f,f,?,c,b,h,e,b,k,k,n,p,p,w,o,?,h,y,?,p
?,f,?,f,f,f,c,b,?,?,b,?,k,?,?,?,w,?,l,h,y,g,p
x,?,?,?,f,f,c,?,h,e,?,k,k,n,b,p,w,o,?,h,v,d,p
x,?,g,f,f,?,c,?,h,e,?,k,k,?,p,p,w,o,l,h,?,?,p
?,f,y,f,f,f,c,b,?,e,b,k,k,?,p,?,?,o,l,h,?,g,p
f,?,p,t,n,f,c,?,e,?,?,s,?,w,w,p,?,?,e,?,c,w,e
f,f,?,f,f,?,c,b,p,e,b,k,k,n,?,p,?,?,?,h,?,p,?
?,f,y,?,f,f,c,?,g,?,b,k,k,b,b,p,w,o,?,h,y,d,p
x,y,g,f,f,f,c,b,p,e,?,?,?,p,b,?,w,o,l,h,?,?,p
f,y,?,?,f,?,?,b,?,e,b,k,?,?,?,p,w,o,l,?,y,p,?
x,f,?,f,f,f,c,b,?,e,?,k,k,?,?,p,w,?,l,?,?,d,p
f,y,?,f,f,?,c,?,h,e,b,k,k,?,n,?,w,?,l,h,y,g,p
?,?,g,f,?,f,c,?,h,?,b,k,?,n,?,?,w,o,l,?,v,g,p
k,s,p,?,n,f,c,b,?,?,?,s,s,w,e,p,?,t,?,w,c,?,e
x,f,?,?,f,?,c,?,p,e,b,k,k,?,n,p,?,o,l,h,v,?,p
f,?,y,f,f,f,c,?,p,?,b,k,k,p,n,p,w,?,l,h,v,?,p
f,?,?,f,f,f,c,b,h,e,?,k,k,?,n,?,w,o,l,h,y,p,p
?,f,g,f,f,f,?,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,p
x,?,y,f,?,f,?,b,?,e,b,k,?,n,p,?,?,?,l,h,y,?,p
?,f,g,f,?,f,c,b,?,e,b,k,k,n,b,p,w,?,l,?,y,p,p
x,y,g,f,f,?,c,?,g,e,b,k,k,p,p,?,w,o,l,?,y,?,p
f,y,y,f,?,?,c,b,g,e,b,?,?,b,n,p,w,o,l,?,y,g,?
f,f,g,f,f,f,?,?,h,?,?,k,k,?,?,p,?,o,l,h,y,?,?
?,f,y,f,?,f,c,b,g,e,?,?,k,p,p,?,w,o,l,h,v,?,?
?,?,g,f,f,f,c,b,g,e,b,k,?,n,n,p,w,?,l,h,v,?,p
?,f,g,?,?,f,c,b,g,?,b,k,k,p,n,p,?,o,?,h,y,d,p
f,f,y,f,?,f,c,?,h,e,?,k,k,?,b,p,w,?,?,?,y,g,?
f,?,?,t,n,f,c,b,?,t,b,s,?,p,?,p,w,o,p,n,y,d,?
f,y,?,f,f,f,c,?,?,e,b,k,?,p,b,p,w,o,?,?,?,d,?
f,?,?,f,f,f,c,b,g,e,b,k,k,n,?,p,w,o,l,h,v,d,p
f,y,?,?,f,f,c,b,g,e,b,?,k,b,n,p,w,?,l,h,v,g,p
?,y,y,f,?,?,?,b,p,?,?,k,?,?,b,p,w,o,l,h,?,?,p
?,?,?,?,f,f,c,b,p,e,b,?,?,?,n,?,w,?,?,h,y,g,p
x,y,y,f,f,f,c,b,g,e,b,?,k,p,b,?,?,o,l,h,y,p,?
f,f,y,f,f,f,?,?,p,e,?,?,?,b,?,p,w,o,l,h,y,d,?
x,f,y,f,?,f,c,b,g,?,?,?,?,p,n,?,w,?,l,h,v,g,?
x,y,y,?,f,f,c,?,p,e,b,k,k,n,b,p,w,o,?,h,y,?,p
?,?,g,?,f,f,?,b,p,?,b,?,k,?,?,p,w,o,l,h,v,g,p
x,f,?,f,f,f,?,b,h,e,?,k,k,p,b,?,w,o,l,h,v,d,p
?,f,?,f,f,f,c,b,?,e,?,?,k,?,?,?,?,o,?,h,v,g,p
f,y,?,f,f,f,?,b,?,e,?,k,?,?,p,?,w,o,l,h,y,d,?
f,f,?,?,f,?,?,b,?,e,b,?,k,n,n,p,w,o,l,h,y,g,p
f,y,y,f,f,f,c,b,h,?,b,k,k,p,?,?,w,o,l,?,v,g,?
?,f,g,f,f,f,c,b,?,?,b,?,k,p,b,p,w,?,?,h,y,g,?
?,?,y,?,f,f,c,?,g,e,b,k,?,b,p,p,w,?,?,h,y,?,p
f,y,g,f,?,f,c,b,p,e,?,k,k,n,b,p,w,?,?,h,?,g,?
f,y,g,f,?,?,c,b,h,e,b,k,k,b,b,p,?,o,l,?,?,?,p
?,?,g,f,?,f,?,b,p,e,b,?,k,n,?,?,w,o,l,?,v,p,p
x,y,r,?,?,f,c,?,?,e,?,s,?,w,w,p,w,?,f,h,v,d,?
?,y,?,?,?,?,c,?,p,e,?,?,?,n,b,p,?,o,l,?,y,g,p
x,f,y,f,?,f,?,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,?
x,?,n,f,s,f,c,?,b,?,?,k,s,w,?,p,?,o,?,?,v,p,p
f,y,y,f,?,f,?,b,?,?,?,k,k,b,?,?,w,o,l,h,?,d,p
k,y,n,?,n,f,c,n,?,e,?,k,y,w,n,p,w,?,e,w,v,d,?
f,f,y,f,f,f,c,b,p,e,b,k,?,b,p,?,w,o,?,h,?,d,p
?,y,g,?,f,f,?,b,h,?,b,k,k,b,?,p,?,o,l,h,v,?,p
x,y,?,f,?,f,c,b,h,e,b,k,k,?,?,p,?,o,?,h,y,g,?
f,y,?,?,f,f,c,b,?,e,?,?,?,n,p,p,w,?,?,h,?,g,p
x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,?,l,h,v,d,p
x,?,g,f,f,?,c,b,?,e,b,?,k,?,p,?,w,?,l,h,v,d,p
?,y,g,?,f,f,?,b,g,e,b,?,k,?,b,?,w,?,?,?,v,d,p
x,y,g,f,f,f,c,?,p,e,?,?,k,n,n,p,w,?,l,?,y,g,p
?,y,g,f,f,f,?,b,g,e,b,k,?,p,n,p,?,o,?,h,y,?,?
f,y,?,t,?,f,?,b,?,t,b,s,s,g,p,p,w,o,?,?,y,d,?
?,?,?,f,f,f,?,b,?,?,b,?,k,n,?,?,?,?,l,h,?,p,p
?,y,y,f,?,f,c,b,h,e,b,k,k,p,?,p,?,?,?,h,v,?,p
