@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,y,y,f,f,f,c,b,g,?,b,k,k,p,n,p,w,?,l,h,v,p,p
x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,?,w,o,l,h,y,d,p
f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,p
f,f,?,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,e
x,y,?,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,?,v,p,p
f,f,y,f,f,f,c,b,?,e,b,k,k,n,p,p,w,o,?,h,y,p,p
x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,b,h,e,?,k,?,n,p,p,?,o,l,h,v,g,p
f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,u,p
x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,p
x,f,y,f,f,?,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,p
f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,p
x,y,g,f,f,f,c,b,p,?,b,k,?,p,p,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,d,p
f,y,u,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,?,h,?,d,e
f,f,y,f,f,f,?,b,h,e,b,k,k,b,b,p,?,o,l,h,y,d,p
f,y,g,f,f,f,c,b,p,e,b,?,k,b,b,p,w,o,l,h,v,g,p
x,y,y,f,?,f,c,b,h,e,b,k,k,b,p,p,w,o,l,?,y,g,p
f,f,g,f,f,f,c,?,g,e,b,k,k,b,?,p,w,o,l,h,y,g,p
f,y,n,t,n,f,c,b,n,t,b,s,s,?,p,p,w,o,p,n,y,d,e
x,f,y,f,f,f,c,b,h,e,b,k,?,p,n,p,w,o,l,h,v,p,p
?,f,g,f,f,?,c,b,?,e,b,k,k,n,p,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,p
f,f,y,f,f,?,?,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,p
x,f,y,f,?,f,c,?,h,e,b,k,k,b,b,p,w,?,l,h,v,d,?
x,y,y,f,f,f,c,b,?,e,b,k,k,b,n,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p,p
f,?,g,f,f,f,c,b,g,e,b,k,k,?,p,p,w,o,?,h,v,g,p
x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,u,p
f,y,e,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,?,w,?,w,e
x,y,u,f,n,f,?,n,w,e,?,s,f,w,w,p,w,o,f,h,y,d,e
x,y,y,f,f,f,c,b,p,e,b,k,k,b,?,p,w,o,l,h,v,g,p
x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d,p
x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,p,p
f,?,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,p
?,f,?,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g,p
x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,?,y,p,p
f,y,g,f,f,f,?,b,g,e,?,k,k,n,b,p,w,o,l,h,y,p,p
f,s,p,t,n,f,c,b,w,?,?,s,s,w,e,p,w,t,e,w,c,w,e
f,f,g,?,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p,p
x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,p
x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,?,p,p
f,?,?,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,p
x,f,y,?,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,p
f,y,?,f,f,f,c,b,g,e,b,k,k,n,b,?,w,o,l,h,y,d,p
f,y,y,f,f,?,c,b,g,?,b,k,?,n,p,p,w,o,l,h,y,p,?
x,y,g,f,f,f,c,b,p,?,b,k,k,?,p,p,w,o,l,h,y,g,p
x,y,g,f,f,?,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,p
?,f,y,f,f,f,?,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,?
f,f,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,d,p
?,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,p
f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,p,p
f,y,g,f,?,f,c,b,h,e,b,k,k,?,p,p,w,o,l,h,?,d,p
x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,p
f,f,g,f,f,f,c,?,h,e,b,k,?,b,b,p,w,o,l,h,v,d,p
?,y,g,?,f,f,c,b,h,e,b,k,k,n,p,p,w,o,?,h,y,g,p
f,f,g,?,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,p
?,y,?,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,p
x,f,y,f,f,f,?,b,p,e,b,k,k,p,p,p,?,o,l,?,?,g,p
x,y,g,f,?,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,p,p
f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,p,p
f,y,n,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,y,d,e
f,f,?,f,f,f,c,b,h,e,b,k,k,p,?,p,w,o,l,h,y,d,p
x,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,?,h,y,p,p
x,s,g,t,f,f,c,b,h,t,b,f,f,w,w,p,w,?,p,h,s,g,p
f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p,p
x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,p,p
x,?,w,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,s,d,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,d,p
f,s,b,t,f,f,c,b,h,?,b,f,s,w,w,p,w,o,p,h,s,u,p
x,y,y,f,f,f,c,?,h,e,b,k,k,p,b,p,w,o,l,h,y,g,p
x,y,g,f,f,f,c,?,h,e,b,k,k,n,p,p,w,o,l,h,y,d,p
f,f,y,?,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,p
f,s,p,t,n,f,c,b,w,e,b,?,s,w,?,p,w,t,p,r,v,g,p
f,s,b,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,?,u,p
x,y,g,f,f,f,c,b,g,e,?,k,k,b,b,p,w,o,l,h,v,g,p
x,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,?,h,y,g,p
x,y,g,?,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,p
f,f,g,f,f,?,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,p,p
f,f,g,f,?,f,c,b,g,e,b,k,k,?,p,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,p
f,f,y,f,f,f,?,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p,p
f,y,u,f,n,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,v,?,e
?,f,y,f,f,f,c,?,g,e,b,k,k,b,b,p,w,o,l,?,y,?,p
f,f,e,t,n,f,c,b,w,t,?,s,s,g,?,p,w,o,p,n,v,d,e
f,f,y,f,?,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,?
x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g,p
x,y,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,p
x,y,g,f,f,f,c,b,g,e,b,k,k,?,b,p,w,o,?,h,y,g,p
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,p
?,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,p
x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,?,l,h,v,p,p
x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,p
x,f,y,f,?,f,c,b,h,e,b,k,k,b,p,?,w,o,l,h,y,d,p
f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,p
f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,?,o,l,h,v,p,p
f,y,g,f,f,f,c,b,?,e,b,k,k,p,b,p,w,o,l,h,y,g,p
f,y,n,?,n,f,?,b,n,?,b,s,s,p,w,p,w,o,p,n,y,d,e
x,y,y,f,f,f,c,?,g,e,b,?,k,n,p,p,?,o,l,h,v,g,p
f,f,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,e
x,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p,p
f,?,g,f,f,f,c,b,h,e,b,k,k,p,n,?,?,o,l,h,y,p,?
x,f,y,f,f,f,?,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,?,e,b,k,k,n,b,p,w,o,l,h,v,d,p
f,f,?,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,b,?,e,b,k,k,n,b,p,w,o,l,h,y,?,p
f,y,g,f,f,f,c,b,?,e,b,k,k,p,?,p,w,o,l,h,y,g,p
?,f,y,f,f,f,c,b,g,e,b,k,k,?,p,?,w,o,?,h,v,d,p
x,y,?,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p,p
f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,?
x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,?,g,e,?,k,k,p,b,p,w,o,?,h,?,p,p
f,y,g,f,f,f,c,b,g,e,b,?,k,b,p,p,w,o,l,h,v,?,p
x,f,p,f,c,f,w,n,p,e,b,s,s,w,?,p,w,o,p,k,s,d,p
f,f,y,f,f,f,c,b,g,e,b,k,k,p,b,?,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d,p
x,y,y,f,f,f,c,b,p,e,b,k,k,?,p,p,w,o,l,h,?,g,p
x,y,g,f,f,f,c,b,h,e,?,k,k,p,b,p,w,o,l,h,v,d,p
?,y,y,f,?,?,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,?
x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,b,h,?,b,k,k,p,b,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,?,g,e,b,k,k,p,n,p,w,o,l,h,v,d,p
x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,?,h,y,d,p
x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,p
?,y,g,f,?,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,p
x,f,y,f,f,?,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,p
x,y,g,?,f,f,c,b,p,e,b,k,k,n,b,p,?,o,l,h,y,d,p
f,f,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,p,e,b,k,?,b,b,?,w,o,l,h,v,g,p
x,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,?,o,l,h,v,?,p
?,f,y,?,f,f,c,b,h,e,b,k,k,n,p,?,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,?
f,f,g,f,f,f,c,b,p,e,b,?,?,n,?,p,w,o,l,h,v,p,p
x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,p,p
x,f,?,f,f,f,c,b,h,e,b,k,k,?,n,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,b,p,e,b,?,k,n,n,p,?,o,l,?,y,d,p
f,f,g,f,f,f,c,b,?,e,b,k,k,b,p,p,w,?,l,h,v,?,p
x,s,p,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,e
f,f,y,f,f,f,c,b,?,e,?,k,k,n,p,p,w,o,l,h,?,d,p
x,s,p,f,c,f,w,n,g,e,b,s,s,w,w,?,w,o,p,k,v,d,p
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g,?
f,f,g,f,f,f,c,b,g,e,b,k,k,?,p,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,p
f,f,e,t,n,f,c,b,p,t,b,s,s,?,p,p,w,o,p,n,y,d,e
x,y,y,f,f,f,?,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,p
x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,p
f,f,y,f,f,f,c,b,p,e,?,k,k,b,?,p,w,o,l,h,y,g,p
f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,?
x,y,y,?,?,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,h,?,b,k,k,p,b,p,w,o,l,?,v,p,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,?,p,w,o,l,h,v,p,p
f,f,y,f,f,f,c,b,h,e,b,k,k,?,n,p,w,?,l,h,y,d,p
f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,p
f,y,g,?,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,?
?,f,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,p
x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,?,g,p
?,y,g,f,f,f,c,b,g,e,b,k,k,n,n,p,w,?,l,h,y,p,?
x,y,y,f,f,f,c,b,g,e,b,k,?,n,n,p,w,o,l,h,y,g,p
f,f,g,t,n,f,c,b,u,?,b,s,s,w,w,p,?,o,p,n,y,d,e
x,s,g,t,f,f,?,b,h,t,b,f,s,w,w,p,w,o,p,h,s,g,p
x,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,p
f,s,g,t,f,f,c,b,p,t,b,?,f,w,w,p,w,o,p,h,v,g,p
f,y,g,f,f,f,c,b,g,e,b,?,k,b,n,p,w,o,l,h,y,g,p
f,?,y,f,f,f,c,b,g,e,b,k,k,?,p,p,w,o,?,h,v,g,p
f,y,?,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d,p
?,y,e,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,e
f,y,g,f,f,f,c,?,p,e,b,k,k,n,n,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,h,e,b,?,k,n,n,p,w,o,l,h,v,g,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,p
x,y,y,f,f,f,c,b,p,e,?,k,k,p,b,p,w,o,l,?,y,d,p
?,f,y,f,f,f,c,b,p,e,b,k,?,n,b,p,w,o,l,h,y,g,p
f,y,n,t,n,f,c,b,?,e,?,s,s,e,e,p,w,t,e,w,c,w,e
f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,?,v,g,p
k,f,n,f,n,f,c,?,w,e,?,k,y,w,n,p,w,o,e,w,v,d,p
f,?,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,p
f,f,y,f,f,f,c,b,?,e,b,?,k,n,b,p,w,?,l,h,v,p,p
x,y,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,?,p
f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,?,y,p,p
f,s,w,t,f,f,c,b,w,t,b,f,?,w,w,p,w,o,p,h,v,g,p
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,p
x,f,y,f,f,f,c,b,h,?,b,k,k,n,p,p,w,o,l,h,y,g,p
x,y,e,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w,e
f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,p
b,f,y,f,n,f,c,n,w,e,?,k,y,?,n,p,w,o,e,w,v,d,?
f,y,y,f,?,f,c,b,p,?,b,k,k,n,n,p,w,o,l,h,v,d,?
x,s,g,t,?,f,c,b,?,t,b,f,f,w,w,p,w,o,p,h,s,u,p
f,y,y,?,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,p
f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,p
k,y,e,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,e
f,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,?,p
f,f,y,f,f,f,c,b,g,e,?,k,k,p,?,p,w,o,l,h,v,p,p
k,y,n,?,n,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,v,l,e
x,s,w,?,c,f,c,n,p,e,b,s,s,w,?,p,w,o,p,n,v,d,p
x,f,y,f,f,f,c,b,?,e,b,k,k,b,n,p,w,o,l,h,y,g,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,?,e,b,k,k,b,n,p,w,o,l,h,y,d,p
f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,p
b,s,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,p
x,s,w,t,?,f,c,b,h,t,b,?,?,w,w,?,w,o,?,h,v,g,p
f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,e
b,s,w,t,n,f,c,b,g,e,b,s,s,?,w,p,w,t,p,r,v,m,?
f,y,p,t,n,f,c,?,w,e,?,s,s,e,e,?,w,t,e,w,c,w,e
x,s,w,t,?,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g,p
k,y,n,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w,e
x,y,y,f,f,?,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,p
f,s,b,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,v,u,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,?,v,d,p
?,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,p,e,b,k,?,n,b,p,w,o,l,h,v,d,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,?,v,d,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d,p
x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,p
x,y,?,?,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p,p
k,s,e,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,e
?,y,n,t,n,f,c,b,e,e,?,s,s,?,w,p,w,t,e,w,c,w,e
f,s,b,t,n,f,c,?,w,e,?,s,s,e,w,?,w,t,e,w,c,w,e
x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,p
f,?,g,t,?,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
f,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,p
f,y,g,f,f,?,c,?,h,e,b,k,k,p,p,p,w,o,l,h,y,g,p
x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g,p
f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,?,h,e,b,k,k,p,b,p,w,o,l,h,y,d,p
f,f,?,f,?,f,c,b,p,e,b,k,k,n,p,?,w,o,l,h,v,g,p
x,y,n,f,f,?,c,n,b,?,?,k,k,w,w,p,w,o,e,w,v,l,p
f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,?,v,p,p
f,y,n,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,e
f,y,?,t,?,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,?,e
f,y,g,f,f,f,c,b,g,e,?,k,k,p,b,?,w,o,l,h,y,g,p
?,?,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,p
f,f,?,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d,p
f,f,e,?,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,y,y,f,f,?,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,p,p
f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,p,p
?,f,g,f,f,f,c,?,p,e,b,k,k,p,n,p,w,o,l,h,?,p,p
f,y,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,?,h,e,b,k,k,b,?,p,w,o,l,h,v,d,p
b,y,w,t,n,f,c,b,w,e,b,?,s,w,w,p,w,t,p,r,v,m,p
f,f,y,f,f,f,c,b,p,e,?,k,k,p,p,p,w,o,l,h,y,p,p
x,y,n,f,f,f,c,n,b,?,?,k,s,p,w,p,?,o,e,w,v,d,p
f,f,g,f,f,f,?,b,g,e,b,k,k,p,p,p,w,o,?,h,y,g,p
x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,?,h,v,g,p
f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,?,h,y,p,p
f,y,p,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w,e
x,s,w,t,f,f,c,b,h,?,b,s,?,w,w,p,w,o,p,h,s,g,p
f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,p
x,y,?,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,p,?,w,o,l,h,v,g,p
f,s,b,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,u,p
x,f,g,?,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,p
x,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,p,p
f,y,g,f,f,?,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,p
?,y,y,f,?,f,c,b,?,e,?,k,k,n,n,p,w,o,l,h,y,p,p
x,y,r,f,n,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,y,d,e
f,y,w,f,n,f,c,n,h,?,?,s,f,w,w,?,w,?,f,h,v,d,e
?,f,?,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,p
f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,?
f,y,y,f,f,f,c,b,p,e,b,k,?,n,p,p,w,o,?,h,y,g,p
x,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,p
?,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
x,y,g,f,f,f,c,b,?,e,b,k,k,b,b,p,?,o,l,h,y,d,p
x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,p
f,f,?,f,f,f,?,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,p
x,y,g,f,f,f,c,b,g,e,b,?,k,n,b,p,w,?,l,h,y,g,p
x,y,y,?,f,f,c,b,g,e,?,k,k,p,p,p,w,o,l,h,v,d,p
f,f,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,?,h,y,p,p
f,s,e,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,e
f,f,y,?,f,f,c,b,h,e,b,?,k,b,n,p,w,o,l,?,y,p,p
x,y,y,f,f,f,c,b,?,e,b,k,k,p,p,p,w,o,l,h,y,p,p
f,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,g,p
f,f,y,f,?,f,?,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,p
x,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,?,o,l,h,y,?,p
x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,?,o,l,h,y,p,p
x,s,g,t,f,f,c,b,h,t,?,f,f,?,w,p,w,o,p,h,v,u,p
f,y,g,f,f,f,c,b,p,e,b,k,k,p,?,p,w,o,l,h,y,g,p
f,f,g,?,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,?,g,?
x,s,w,?,c,f,c,n,n,e,b,s,?,w,w,p,w,o,p,k,v,d,p
f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,?,l,h,y,p,p
